,id,name,category,source,qasm_path,num_qubits,initial_depth,initial_two_qubit_gates,initial_two_qubit_depth,initial_total_gates,gate_density,two_qubit_ratio,created_at,optimizer_chain,original_circuit
1038,1039,artifact_artifact_grover_5__qiskit_ai__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_grover_5__qiskit_ai/qiskit_ai.qasm,9,64,0,0,303,33.666666666666664,0.0,2026-03-05 20:39:57,qiskit_ai,grover_5
1039,1040,artifact_artifact_grover_5__qiskit_ai__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_grover_5__qiskit_ai/wisq_bqskit.qasm,9,5,0,0,28,3.111111111111111,0.0,2026-03-05 20:39:58,qiskit_ai,grover_5
1040,1041,artifact_artifact_grover_5__qiskit_ai__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_grover_5__qiskit_ai/wisq_rules.qasm,9,19,0,0,81,9.0,0.0,2026-03-05 20:39:58,qiskit_ai,grover_5
1041,1042,artifact_artifact_qft_N011__qiskit_ai__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N011__qiskit_ai/tket.qasm,11,113,110,38,459,41.72727272727273,0.23965141612200436,2026-03-05 20:39:58,qiskit_ai,qft_N011
1042,1043,artifact_artifact_qft_N011__qiskit_ai__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N011__qiskit_ai/qiskit_standard.qasm,11,183,258,110,620,56.36363636363637,0.4161290322580645,2026-03-05 20:39:58,qiskit_ai,qft_N011
1043,1044,artifact_artifact_qft_N011__qiskit_ai__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N011__qiskit_ai/qiskit_ai.qasm,11,185,297,122,484,44.0,0.6136363636363636,2026-03-05 20:39:58,qiskit_ai,qft_N011
1044,1045,artifact_artifact_qft_N011__qiskit_ai__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N011__qiskit_ai/wisq_bqskit.qasm,11,206,198,135,353,32.09090909090909,0.5609065155807366,2026-03-05 20:39:58,qiskit_ai,qft_N011
1045,1046,artifact_artifact_qft_N011__qiskit_ai__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N011__qiskit_ai/wisq_rules.qasm,11,197,194,124,350,31.818181818181817,0.5542857142857143,2026-03-05 20:39:58,qiskit_ai,qft_N011
1046,1047,artifact_artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit/tket.qasm,14,156,123,89,457,32.642857142857146,0.26914660831509846,2026-03-05 20:39:58,wisq_bqskit,qaoa_barabasi_albert_N14_3reps
1047,1048,artifact_artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit/qiskit_standard.qasm,14,580,619,360,1165,83.21428571428571,0.5313304721030043,2026-03-05 20:39:58,wisq_bqskit,qaoa_barabasi_albert_N14_3reps
1048,1049,artifact_artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit/qiskit_ai.qasm,14,589,681,422,1118,79.85714285714286,0.6091234347048301,2026-03-05 20:39:58,wisq_bqskit,qaoa_barabasi_albert_N14_3reps
1049,1050,artifact_artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit/wisq_bqskit.qasm,14,180,123,89,560,40.0,0.21964285714285714,2026-03-05 20:39:58,wisq_bqskit,qaoa_barabasi_albert_N14_3reps
1050,1051,artifact_artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N14_3reps__wisq_bqskit/wisq_rules.qasm,14,154,122,73,559,39.92857142857143,0.2182468694096601,2026-03-05 20:39:58,wisq_bqskit,qaoa_barabasi_albert_N14_3reps
1051,1052,artifact_artifact_qft_N013__tket__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N013__tket/tket.qasm,13,86,156,46,339,26.076923076923077,0.46017699115044247,2026-03-05 20:39:58,tket,qft_N013
1052,1053,artifact_artifact_qft_N013__tket__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N013__tket/qiskit_standard.qasm,13,239,365,170,661,50.84615384615385,0.5521936459909228,2026-03-05 20:39:58,tket,qft_N013
1053,1054,artifact_artifact_qft_N013__tket__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N013__tket/qiskit_ai.qasm,13,242,408,169,591,45.46153846153846,0.6903553299492385,2026-03-05 20:39:58,tket,qft_N013
1054,1055,artifact_artifact_qft_N013__tket__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N013__tket/wisq_bqskit.qasm,13,241,127,88,603,46.38461538461539,0.21061359867330018,2026-03-05 20:39:58,tket,qft_N013
1055,1056,artifact_artifact_qft_N013__tket__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_N013__tket/wisq_rules.qasm,13,144,149,110,266,20.46153846153846,0.5601503759398496,2026-03-05 20:39:58,tket,qft_N013
1056,1057,artifact_artifact_qft_10__qiskit_ai__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_10__qiskit_ai/tket.qasm,10,100,90,34,407,40.7,0.22113022113022113,2026-03-05 20:39:58,qiskit_ai,qft_10
1057,1058,artifact_artifact_qft_10__qiskit_ai__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_10__qiskit_ai/qiskit_standard.qasm,10,162,210,93,554,55.4,0.37906137184115524,2026-03-05 20:39:58,qiskit_ai,qft_10
1058,1059,artifact_artifact_qft_10__qiskit_ai__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_10__qiskit_ai/qiskit_ai.qasm,10,157,235,112,358,35.8,0.6564245810055865,2026-03-05 20:39:58,qiskit_ai,qft_10
1059,1060,artifact_artifact_qft_10__qiskit_ai__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_10__qiskit_ai/wisq_bqskit.qasm,10,355,199,120,858,85.8,0.23193473193473194,2026-03-05 20:39:58,qiskit_ai,qft_10
1060,1061,artifact_artifact_qft_10__qiskit_ai__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qft_10__qiskit_ai/wisq_rules.qasm,10,319,205,118,800,80.0,0.25625,2026-03-05 20:39:58,qiskit_ai,qft_10
1061,1062,artifact_artifact_qv_N010_12345__qiskit_ai__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__qiskit_ai/tket.qasm,10,165,150,30,1328,132.8,0.11295180722891567,2026-03-05 20:39:58,qiskit_ai,qv_N010_12345
1062,1063,artifact_artifact_qv_N010_12345__qiskit_ai__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__qiskit_ai/qiskit_standard.qasm,10,217,249,78,1172,117.2,0.21245733788395904,2026-03-05 20:39:58,qiskit_ai,qv_N010_12345
1063,1064,artifact_artifact_qv_N010_12345__qiskit_ai__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__qiskit_ai/wisq_bqskit.qasm,10,603,237,103,2844,284.4,0.08333333333333333,2026-03-05 20:39:58,qiskit_ai,qv_N010_12345
1064,1065,artifact_artifact_qv_N010_12345__qiskit_ai__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__qiskit_ai/wisq_rules.qasm,10,629,242,105,3501,350.1,0.069123107683519,2026-03-05 20:39:58,qiskit_ai,qv_N010_12345
1065,1066,artifact_artifact_qv_N010_12345__wisq_rules__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_rules/tket.qasm,10,185,150,30,1550,155.0,0.0967741935483871,2026-03-05 20:39:58,wisq_rules,qv_N010_12345
1066,1067,artifact_artifact_qv_N010_12345__wisq_rules__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_rules/qiskit_standard.qasm,10,230,252,90,1190,119.0,0.21176470588235294,2026-03-05 20:39:58,wisq_rules,qv_N010_12345
1067,1068,artifact_artifact_qv_N010_12345__wisq_rules__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_rules/qiskit_ai.qasm,10,557,270,81,3530,353.0,0.0764872521246459,2026-03-05 20:39:58,wisq_rules,qv_N010_12345
1068,1069,artifact_artifact_qv_N010_12345__wisq_rules__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_rules/wisq_bqskit.qasm,10,363,150,42,2405,240.5,0.062370062370062374,2026-03-05 20:39:58,wisq_rules,qv_N010_12345
1069,1070,artifact_artifact_qv_N010_12345__wisq_rules__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N010_12345__wisq_rules/wisq_rules.qasm,10,371,150,30,3410,341.0,0.04398826979472141,2026-03-05 20:39:58,wisq_rules,qv_N010_12345
1070,1071,artifact_artifact_mod_red_21__qiskit_standard__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_red_21__qiskit_standard/tket.qasm,11,189,96,75,323,29.363636363636363,0.29721362229102166,2026-03-05 20:39:58,qiskit_standard,mod_red_21
1071,1072,artifact_artifact_mod_red_21__qiskit_standard__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_red_21__qiskit_standard/qiskit_standard.qasm,11,271,194,155,462,42.0,0.4199134199134199,2026-03-05 20:39:58,qiskit_standard,mod_red_21
1072,1073,artifact_artifact_mod_red_21__qiskit_standard__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_red_21__qiskit_standard/qiskit_ai.qasm,11,287,222,164,490,44.54545454545455,0.4530612244897959,2026-03-05 20:39:58,qiskit_standard,mod_red_21
1073,1074,artifact_artifact_mod_red_21__qiskit_standard__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_red_21__qiskit_standard/wisq_bqskit.qasm,11,302,132,104,597,54.27272727272727,0.22110552763819097,2026-03-05 20:39:58,qiskit_standard,mod_red_21
1074,1075,artifact_artifact_mod_red_21__qiskit_standard__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_mod_red_21__qiskit_standard/wisq_rules.qasm,11,226,132,110,367,33.36363636363637,0.35967302452316074,2026-03-05 20:39:58,qiskit_standard,mod_red_21
1075,1076,artifact_artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai/tket.qasm,6,52,21,15,132,22.0,0.1590909090909091,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N6_3reps
1076,1077,artifact_artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai/qiskit_standard.qasm,6,110,54,44,235,39.166666666666664,0.2297872340425532,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N6_3reps
1077,1078,artifact_artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai/qiskit_ai.qasm,6,61,68,46,122,20.333333333333332,0.5573770491803278,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N6_3reps
1078,1079,artifact_artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai/wisq_bqskit.qasm,6,141,43,36,295,49.166666666666664,0.14576271186440679,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N6_3reps
1079,1080,artifact_artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N6_3reps__qiskit_ai/wisq_rules.qasm,6,72,42,33,180,30.0,0.23333333333333334,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N6_3reps
1080,1081,artifact_artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai/tket.qasm,5,82,36,28,143,28.6,0.2517482517482518,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N5_3reps
1081,1082,artifact_artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai/qiskit_standard.qasm,5,91,52,42,169,33.8,0.3076923076923077,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N5_3reps
1082,1083,artifact_artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai/qiskit_ai.qasm,5,73,71,54,114,22.8,0.6228070175438597,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N5_3reps
1083,1084,artifact_artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai/wisq_bqskit.qasm,5,69,30,24,170,34.0,0.17647058823529413,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N5_3reps
1084,1085,artifact_artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N5_3reps__qiskit_ai/wisq_rules.qasm,5,57,32,25,151,30.2,0.2119205298013245,2026-03-05 20:39:58,qiskit_ai,qaoa_barabasi_albert_N5_3reps
1085,1086,artifact_artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit/tket.qasm,9,74,69,47,228,25.333333333333332,0.3026315789473684,2026-03-05 20:39:59,wisq_bqskit,qaoa_barabasi_albert_N9_3reps
1086,1087,artifact_artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit/qiskit_standard.qasm,9,214,213,134,462,51.333333333333336,0.461038961038961,2026-03-05 20:39:59,wisq_bqskit,qaoa_barabasi_albert_N9_3reps
1087,1088,artifact_artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit/qiskit_ai.qasm,9,208,231,147,453,50.333333333333336,0.5099337748344371,2026-03-05 20:39:59,wisq_bqskit,qaoa_barabasi_albert_N9_3reps
1088,1089,artifact_artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit/wisq_bqskit.qasm,9,94,69,47,291,32.333333333333336,0.23711340206185566,2026-03-05 20:39:59,wisq_bqskit,qaoa_barabasi_albert_N9_3reps
1089,1090,artifact_artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N9_3reps__wisq_bqskit/wisq_rules.qasm,9,94,69,47,291,32.333333333333336,0.23711340206185566,2026-03-05 20:39:59,wisq_bqskit,qaoa_barabasi_albert_N9_3reps
1090,1091,artifact_artifact_qv_N016_12345__wisq_bqskit__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N016_12345__wisq_bqskit/tket.qasm,16,311,365,57,3478,217.375,0.1049453709028177,2026-03-05 20:39:59,wisq_bqskit,qv_N016_12345
1091,1092,artifact_artifact_qv_N016_12345__wisq_bqskit__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N016_12345__wisq_bqskit/qiskit_standard.qasm,16,556,901,246,3344,209.0,0.2694377990430622,2026-03-05 20:39:59,wisq_bqskit,qv_N016_12345
1092,1093,artifact_artifact_qv_N016_12345__wisq_bqskit__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N016_12345__wisq_bqskit/wisq_bqskit.qasm,16,606,374,62,6539,408.6875,0.057195289799663554,2026-03-05 20:39:59,wisq_bqskit,qv_N016_12345
1093,1094,artifact_artifact_qv_N016_12345__wisq_bqskit__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N016_12345__wisq_bqskit/wisq_rules.qasm,16,603,380,56,7578,473.625,0.05014515703351808,2026-03-05 20:39:59,wisq_bqskit,qv_N016_12345
1094,1095,artifact_artifact_qaoa_barabasi_albert_N8_3reps__tket__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__tket/tket.qasm,8,94,72,42,240,30.0,0.3,2026-03-05 20:39:59,tket,qaoa_barabasi_albert_N8_3reps
1095,1096,artifact_artifact_qaoa_barabasi_albert_N8_3reps__tket__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__tket/qiskit_standard.qasm,8,184,144,86,375,46.875,0.384,2026-03-05 20:39:59,tket,qaoa_barabasi_albert_N8_3reps
1096,1097,artifact_artifact_qaoa_barabasi_albert_N8_3reps__tket__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__tket/qiskit_ai.qasm,8,160,156,95,327,40.875,0.47706422018348627,2026-03-05 20:39:59,tket,qaoa_barabasi_albert_N8_3reps
1097,1098,artifact_artifact_qaoa_barabasi_albert_N8_3reps__tket__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__tket/wisq_bqskit.qasm,8,134,63,46,325,40.625,0.19384615384615383,2026-03-05 20:39:59,tket,qaoa_barabasi_albert_N8_3reps
1098,1099,artifact_artifact_qaoa_barabasi_albert_N8_3reps__tket__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qaoa_barabasi_albert_N8_3reps__tket/wisq_rules.qasm,8,99,63,51,220,27.5,0.2863636363636364,2026-03-05 20:39:59,tket,qaoa_barabasi_albert_N8_3reps
1099,1100,artifact_artifact_efficient_su2_10_r2__wisq_rules__tket,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_10_r2__wisq_rules/tket.qasm,10,11,18,11,18,1.8,1.0,2026-03-05 20:39:59,wisq_rules,efficient_su2_10_r2
1100,1101,artifact_artifact_efficient_su2_10_r2__wisq_rules__qiskit_standard,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_10_r2__wisq_rules/qiskit_standard.qasm,10,11,18,11,18,1.8,1.0,2026-03-05 20:39:59,wisq_rules,efficient_su2_10_r2
1101,1102,artifact_artifact_efficient_su2_10_r2__wisq_rules__qiskit_ai,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_10_r2__wisq_rules/qiskit_ai.qasm,10,23,18,11,138,13.8,0.13043478260869565,2026-03-05 20:39:59,wisq_rules,efficient_su2_10_r2
1102,1103,artifact_artifact_efficient_su2_10_r2__wisq_rules__wisq_bqskit,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_10_r2__wisq_rules/wisq_bqskit.qasm,10,4,8,4,8,0.8,1.0,2026-03-05 20:39:59,wisq_rules,efficient_su2_10_r2
1103,1104,artifact_artifact_efficient_su2_10_r2__wisq_rules__wisq_rules,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_efficient_su2_10_r2__wisq_rules/wisq_rules.qasm,10,23,18,11,138,13.8,0.13043478260869565,2026-03-05 20:39:59,wisq_rules,efficient_su2_10_r2
1104,1105,artifact_artifact_qv_N015_12345__tket__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__tket/tket.qasm,15,241,291,45,2449,163.26666666666668,0.11882400979991833,2026-03-05 20:39:59,tket,qv_N015_12345
1105,1106,artifact_artifact_qv_N015_12345__tket__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__tket/qiskit_standard.qasm,15,382,648,162,2473,164.86666666666667,0.2620299231702386,2026-03-05 20:39:59,tket,qv_N015_12345
1106,1107,artifact_artifact_qv_N015_12345__tket__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__tket/qiskit_ai.qasm,15,470,690,162,2991,199.4,0.23069207622868607,2026-03-05 20:39:59,tket,qv_N015_12345
1107,1108,artifact_artifact_qv_N015_12345__tket__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__tket/wisq_bqskit.qasm,15,296,291,57,2489,165.93333333333334,0.11691442346323824,2026-03-05 20:39:59,tket,qv_N015_12345
1108,1109,artifact_artifact_qv_N015_12345__tket__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_qv_N015_12345__tket/wisq_rules.qasm,15,237,291,45,2494,166.26666666666668,0.11668003207698477,2026-03-05 20:39:59,tket,qv_N015_12345
1109,1110,artifact_artifact_real_amplitudes_12_r3__qiskit_standard__tket,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__qiskit_standard/tket.qasm,12,15,33,15,33,2.75,1.0,2026-03-05 20:39:59,qiskit_standard,real_amplitudes_12_r3
1110,1111,artifact_artifact_real_amplitudes_12_r3__qiskit_standard__qiskit_standard,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__qiskit_standard/qiskit_standard.qasm,12,15,33,15,33,2.75,1.0,2026-03-05 20:39:59,qiskit_standard,real_amplitudes_12_r3
1111,1112,artifact_artifact_real_amplitudes_12_r3__qiskit_standard__qiskit_ai,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts_step2/artifact_real_amplitudes_12_r3__qiskit_standard/qiskit_ai.qasm,12,15,33,15,33,2.75,1.0,2026-03-05 20:39:59,qiskit_standard,real_amplitudes_12_r3
